Name,Child Of,Points,Eats,Feet,Inches,Weight,Strength,Hit Points,Dexterity,Will Power,Intelligence,Perception,Health,Fatigue,Damage Resistance,Speed,Basic Lift,Basic Move,Basic Dodge
757,745,1,herbivore,21.000000,0.000000,23999.984375,20.000000,5.000000,14.000000,5.000000,5.000000,7.000000,5.000000,10.000000,0.000000,4.000000,80.000000,7.000000,10.000000,
759,739,1,herbivore,6.000000,0.000000,144.999954,17.000000,6.000000,9.000000,6.000000,6.000000,9.000000,6.000000,10.000000,0.000000,3.250000,57.000000,3.000000,6.000000,
761,739,1,herbivore,6.000000,0.000000,144.999954,17.000000,6.000000,9.000000,6.000000,6.000000,9.000000,6.000000,10.000000,0.000000,3.250000,57.000000,3.000000,6.000000,
762,752,5,carnivore,15.000000,0.000000,6085.061523,15.000000,20.000000,6.000000,7.000000,5.000000,17.000000,20.000000,10.000000,0.000000,2.250000,45.000000,4.000000,7.000000,
764,752,5,carnivore,15.000000,0.000000,6085.061523,15.000000,20.000000,6.000000,7.000000,5.000000,17.000000,20.000000,10.000000,0.000000,2.250000,45.000000,4.000000,7.000000,
766,760,1,carnivore,15.000000,0.000000,6085.061523,17.000000,22.000000,5.000000,6.000000,5.000000,11.000000,22.000000,10.000000,0.000000,3.250000,57.000000,5.000000,8.000000,
768,760,1,carnivore,15.000000,0.000000,6085.061523,17.000000,22.000000,5.000000,6.000000,5.000000,11.000000,22.000000,10.000000,0.000000,3.250000,57.000000,5.000000,8.000000,
770,758,4,carnivore,6.000000,0.000000,144.999954,15.000000,20.000000,5.000000,7.000000,5.000000,12.000000,20.000000,10.000000,0.000000,3.000000,45.000000,3.000000,6.000000,
772,758,4,carnivore,6.000000,0.000000,144.999954,15.000000,20.000000,5.000000,7.000000,5.000000,12.000000,20.000000,10.000000,0.000000,3.000000,45.000000,3.000000,6.000000,
763,755,7,herbivore,21.000000,0.000000,23999.984375,19.000000,5.000000,14.000000,6.000000,5.000000,8.000000,5.000000,10.000000,0.000000,3.750000,72.000000,6.000000,8.000000,
765,755,7,herbivore,21.000000,0.000000,23999.984375,19.000000,5.000000,14.000000,6.000000,5.000000,8.000000,5.000000,10.000000,0.000000,3.750000,72.000000,6.000000,8.000000,
767,761,2,herbivore,9.000000,0.000000,757.724487,16.000000,5.000000,9.000000,6.000000,8.000000,11.000000,5.000000,10.000000,0.000000,2.750000,51.000000,3.000000,6.000000,
769,761,2,herbivore,9.000000,0.000000,757.724487,16.000000,5.000000,9.000000,6.000000,8.000000,11.000000,5.000000,10.000000,0.000000,2.750000,51.000000,3.000000,6.000000,
771,739,16,herbivore,6.000000,0.000000,144.999954,16.000000,5.000000,11.000000,5.000000,5.000000,7.000000,5.000000,10.000000,0.000000,3.000000,51.000000,3.000000,6.000000,
773,739,16,herbivore,6.000000,0.000000,144.999954,16.000000,5.000000,11.000000,5.000000,5.000000,7.000000,5.000000,10.000000,0.000000,3.000000,51.000000,3.000000,6.000000,
774,762,3,carnivore,15.000000,0.000000,6085.061523,16.000000,20.000000,7.000000,7.000000,5.000000,15.000000,20.000000,10.000000,0.000000,2.500000,51.000000,4.000000,7.000000,
776,762,3,carnivore,15.000000,0.000000,6085.061523,16.000000,20.000000,7.000000,7.000000,5.000000,15.000000,20.000000,10.000000,0.000000,2.500000,51.000000,4.000000,7.000000,
778,766,0,carnivore,6.000000,0.000000,144.999954,17.000000,19.000000,5.000000,9.000000,8.000000,11.000000,19.000000,10.000000,0.000000,2.500000,57.000000,2.000000,5.000000,
780,766,0,carnivore,6.000000,0.000000,144.999954,17.000000,19.000000,5.000000,9.000000,8.000000,11.000000,19.000000,10.000000,0.000000,2.500000,57.000000,2.000000,5.000000,
782,772,3,carnivore,6.000000,0.000000,144.999954,14.000000,19.000000,5.000000,8.000000,5.000000,12.000000,19.000000,10.000000,0.000000,2.500000,39.000000,2.000000,4.000000,
784,772,3,carnivore,6.000000,0.000000,144.999954,14.000000,19.000000,5.000000,8.000000,5.000000,12.000000,19.000000,10.000000,0.000000,2.500000,39.000000,2.000000,4.000000,
775,771,17,herbivore,4.000000,6.000000,44.857704,17.000000,5.000000,10.000000,5.000000,5.000000,6.000000,5.000000,10.000000,0.000000,3.000000,57.000000,2.000000,5.000000,
777,771,17,herbivore,4.000000,6.000000,44.857704,17.000000,5.000000,10.000000,5.000000,5.000000,6.000000,5.000000,10.000000,0.000000,3.000000,57.000000,2.000000,5.000000,
779,773,9,herbivore,6.000000,0.000000,144.999954,13.000000,5.000000,12.000000,6.000000,6.000000,7.000000,5.000000,10.000000,0.000000,3.250000,33.000000,3.000000,6.000000,
781,773,9,herbivore,6.000000,0.000000,144.999954,13.000000,5.000000,12.000000,6.000000,6.000000,7.000000,5.000000,10.000000,0.000000,3.250000,33.000000,3.000000,6.000000,
783,739,12,herbivore,6.000000,0.000000,144.999954,16.000000,6.000000,11.000000,5.000000,5.000000,8.000000,6.000000,10.000000,0.000000,2.750000,51.000000,2.000000,5.000000,
785,739,12,herbivore,6.000000,0.000000,144.999954,16.000000,6.000000,11.000000,5.000000,5.000000,8.000000,6.000000,10.000000,0.000000,2.750000,51.000000,2.000000,5.000000,
786,774,15,carnivore,15.000000,0.000000,6085.061523,17.000000,20.000000,6.000000,6.000000,6.000000,14.000000,20.000000,10.000000,0.000000,2.250000,57.000000,4.000000,7.000000,
788,774,15,carnivore,15.000000,0.000000,6085.061523,17.000000,20.000000,6.000000,6.000000,6.000000,14.000000,20.000000,10.000000,0.000000,2.250000,57.000000,4.000000,7.000000,
790,776,0,carnivore,15.000000,0.000000,6085.061523,17.000000,20.000000,6.000000,8.000000,6.000000,15.000000,20.000000,10.000000,0.000000,2.250000,57.000000,4.000000,7.000000,
792,776,0,carnivore,15.000000,0.000000,6085.061523,17.000000,20.000000,6.000000,8.000000,6.000000,15.000000,20.000000,10.000000,0.000000,2.250000,57.000000,4.000000,7.000000,
794,772,5,carnivore,9.000000,0.000000,757.724487,12.000000,17.000000,5.000000,7.000000,5.000000,12.000000,17.000000,10.000000,0.000000,1.250000,28.000000,2.000000,5.000000,
796,772,5,carnivore,9.000000,0.000000,757.724487,12.000000,17.000000,5.000000,7.000000,5.000000,12.000000,17.000000,10.000000,0.000000,1.250000,28.000000,2.000000,5.000000,
787,771,0,herbivore,4.000000,6.000000,44.857704,16.000000,6.000000,10.000000,6.000000,5.000000,7.000000,6.000000,10.000000,0.000000,3.750000,51.000000,2.000000,5.000000,
789,771,0,herbivore,4.000000,6.000000,44.857704,16.000000,6.000000,10.000000,6.000000,5.000000,7.000000,6.000000,10.000000,0.000000,3.750000,51.000000,2.000000,5.000000,
791,773,19,herbivore,6.000000,0.000000,144.999954,14.000000,6.000000,12.000000,6.000000,5.000000,7.000000,6.000000,10.000000,0.000000,3.500000,39.000000,3.000000,6.000000,
793,773,19,herbivore,6.000000,0.000000,144.999954,14.000000,6.000000,12.000000,6.000000,5.000000,7.000000,6.000000,10.000000,0.000000,3.500000,39.000000,3.000000,6.000000,
795,775,4,herbivore,4.000000,6.000000,44.857704,16.000000,5.000000,10.000000,8.000000,7.000000,7.000000,5.000000,10.000000,0.000000,3.000000,51.000000,2.000000,5.000000,
797,775,4,herbivore,4.000000,6.000000,44.857704,16.000000,5.000000,10.000000,8.000000,7.000000,7.000000,5.000000,10.000000,0.000000,3.000000,51.000000,2.000000,5.000000,
798,792,4,carnivore,15.000000,0.000000,6085.061523,18.000000,20.000000,7.000000,8.000000,6.000000,11.000000,20.000000,10.000000,0.000000,2.500000,64.000000,4.000000,7.000000,
800,792,4,carnivore,15.000000,0.000000,6085.061523,18.000000,20.000000,7.000000,8.000000,6.000000,11.000000,20.000000,10.000000,0.000000,2.500000,64.000000,4.000000,7.000000,
802,776,2,carnivore,15.000000,0.000000,6085.061523,16.000000,20.000000,5.000000,10.000000,8.000000,19.000000,20.000000,10.000000,0.000000,2.000000,51.000000,4.000000,7.000000,
804,776,2,carnivore,15.000000,0.000000,6085.061523,16.000000,20.000000,5.000000,10.000000,8.000000,19.000000,20.000000,10.000000,0.000000,2.000000,51.000000,4.000000,7.000000,
806,772,33,carnivore,3.000000,0.000000,8.584077,10.000000,17.000000,6.000000,6.000000,5.000000,9.000000,17.000000,10.000000,0.000000,1.000000,20.000000,1.000000,4.000000,
808,772,33,carnivore,3.000000,0.000000,8.584077,10.000000,17.000000,6.000000,6.000000,5.000000,9.000000,17.000000,10.000000,0.000000,1.000000,20.000000,1.000000,4.000000,
799,771,2,herbivore,4.000000,6.000000,44.857704,15.000000,6.000000,9.000000,8.000000,7.000000,10.000000,6.000000,10.000000,0.000000,2.750000,45.000000,1.000000,4.000000,
801,771,2,herbivore,4.000000,6.000000,44.857704,15.000000,6.000000,9.000000,8.000000,7.000000,10.000000,6.000000,10.000000,0.000000,2.750000,45.000000,1.000000,4.000000,
803,773,2,herbivore,9.000000,0.000000,757.724487,13.000000,8.000000,11.000000,6.000000,6.000000,8.000000,8.000000,10.000000,0.000000,3.500000,33.000000,4.000000,7.000000,
805,773,2,herbivore,9.000000,0.000000,757.724487,13.000000,8.000000,11.000000,6.000000,6.000000,8.000000,8.000000,10.000000,0.000000,3.500000,33.000000,4.000000,7.000000,
807,787,2,herbivore,4.000000,6.000000,44.857704,15.000000,6.000000,9.000000,8.000000,7.000000,10.000000,6.000000,10.000000,0.000000,2.750000,45.000000,1.000000,4.000000,
809,787,2,herbivore,4.000000,6.000000,44.857704,15.000000,6.000000,9.000000,8.000000,7.000000,10.000000,6.000000,10.000000,0.000000,2.750000,45.000000,1.000000,4.000000,
810,802,0,carnivore,21.000000,0.000000,23999.984375,17.000000,22.000000,5.000000,9.000000,6.000000,19.000000,22.000000,10.000000,0.000000,2.500000,57.000000,5.000000,8.000000,
812,802,0,carnivore,21.000000,0.000000,23999.984375,17.000000,22.000000,5.000000,9.000000,6.000000,19.000000,22.000000,10.000000,0.000000,2.500000,57.000000,5.000000,8.000000,
814,804,6,carnivore,21.000000,0.000000,23999.984375,16.000000,18.000000,6.000000,9.000000,7.000000,19.000000,18.000000,10.000000,0.000000,2.000000,51.000000,5.000000,8.000000,
816,804,6,carnivore,21.000000,0.000000,23999.984375,16.000000,18.000000,6.000000,9.000000,7.000000,19.000000,18.000000,10.000000,0.000000,2.000000,51.000000,5.000000,8.000000,
818,772,15,carnivore,1.000000,6.000000,0.508182,10.000000,18.000000,5.000000,7.000000,6.000000,11.000000,18.000000,10.000000,0.000000,1.000000,20.000000,1.000000,4.000000,
820,772,15,carnivore,1.000000,6.000000,0.508182,10.000000,18.000000,5.000000,7.000000,6.000000,11.000000,18.000000,10.000000,0.000000,1.000000,20.000000,1.000000,4.000000,
811,803,0,herbivore,6.000000,0.000000,144.999954,14.000000,8.000000,11.000000,6.000000,5.000000,7.000000,8.000000,10.000000,0.000000,3.500000,39.000000,3.000000,6.000000,
813,803,0,herbivore,6.000000,0.000000,144.999954,14.000000,8.000000,11.000000,6.000000,5.000000,7.000000,8.000000,10.000000,0.000000,3.500000,39.000000,3.000000,6.000000,
815,773,2,herbivore,6.000000,0.000000,144.999954,12.000000,8.000000,12.000000,8.000000,7.000000,10.000000,8.000000,10.000000,0.000000,3.500000,28.000000,3.000000,6.000000,
817,773,2,herbivore,6.000000,0.000000,144.999954,12.000000,8.000000,12.000000,8.000000,7.000000,10.000000,8.000000,10.000000,0.000000,3.500000,28.000000,3.000000,6.000000,
819,805,7,herbivore,9.000000,0.000000,757.724487,13.000000,6.000000,12.000000,5.000000,5.000000,8.000000,6.000000,10.000000,0.000000,3.750000,33.000000,4.000000,7.000000,
821,805,7,herbivore,9.000000,0.000000,757.724487,13.000000,6.000000,12.000000,5.000000,5.000000,8.000000,6.000000,10.000000,0.000000,3.750000,33.000000,4.000000,7.000000,
822,816,3,carnivore,21.000000,0.000000,23999.984375,17.000000,18.000000,7.000000,9.000000,7.000000,15.000000,18.000000,10.000000,0.000000,2.250000,57.000000,5.000000,8.000000,
824,816,3,carnivore,21.000000,0.000000,23999.984375,17.000000,18.000000,7.000000,9.000000,7.000000,15.000000,18.000000,10.000000,0.000000,2.250000,57.000000,5.000000,8.000000,
826,804,4,carnivore,21.000000,0.000000,23999.984375,16.000000,16.000000,8.000000,9.000000,8.000000,16.000000,16.000000,10.000000,0.000000,1.750000,51.000000,4.000000,7.000000,
828,804,4,carnivore,21.000000,0.000000,23999.984375,16.000000,16.000000,8.000000,9.000000,8.000000,16.000000,16.000000,10.000000,0.000000,1.750000,51.000000,4.000000,7.000000,
830,814,8,carnivore,21.000000,0.000000,23999.984375,15.000000,20.000000,5.000000,9.000000,6.000000,18.000000,20.000000,10.000000,0.000000,2.250000,45.000000,5.000000,8.000000,
832,814,8,carnivore,21.000000,0.000000,23999.984375,15.000000,20.000000,5.000000,9.000000,6.000000,18.000000,20.000000,10.000000,0.000000,2.250000,45.000000,5.000000,8.000000,
823,803,0,herbivore,6.000000,0.000000,144.999954,16.000000,8.000000,9.000000,6.000000,5.000000,5.000000,8.000000,10.000000,0.000000,3.500000,51.000000,3.000000,6.000000,
825,803,0,herbivore,6.000000,0.000000,144.999954,16.000000,8.000000,9.000000,6.000000,5.000000,5.000000,8.000000,10.000000,0.000000,3.500000,51.000000,3.000000,6.000000,
827,811,0,herbivore,6.000000,0.000000,144.999954,13.000000,7.000000,12.000000,5.000000,5.000000,6.000000,7.000000,10.000000,0.000000,3.000000,33.000000,3.000000,6.000000,
829,811,0,herbivore,6.000000,0.000000,144.999954,13.000000,7.000000,12.000000,5.000000,5.000000,6.000000,7.000000,10.000000,0.000000,3.000000,33.000000,3.000000,6.000000,
831,805,7,herbivore,15.000000,0.000000,6085.061523,14.000000,5.000000,12.000000,5.000000,5.000000,8.000000,5.000000,10.000000,0.000000,3.750000,39.000000,5.000000,8.000000,
833,805,7,herbivore,15.000000,0.000000,6085.061523,14.000000,5.000000,12.000000,5.000000,5.000000,8.000000,5.000000,10.000000,0.000000,3.750000,39.000000,5.000000,8.000000,
834,828,3,carnivore,21.000000,0.000000,23999.984375,16.000000,15.000000,9.000000,9.000000,7.000000,18.000000,15.000000,10.000000,0.000000,1.500000,51.000000,4.000000,7.000000,
836,828,3,carnivore,21.000000,0.000000,23999.984375,16.000000,15.000000,9.000000,9.000000,7.000000,18.000000,15.000000,10.000000,0.000000,1.500000,51.000000,4.000000,7.000000,
838,804,19,carnivore,21.000000,0.000000,23999.984375,16.000000,14.000000,9.000000,9.000000,9.000000,14.000000,14.000000,10.000000,0.000000,1.250000,51.000000,4.000000,7.000000,
840,804,19,carnivore,21.000000,0.000000,23999.984375,16.000000,14.000000,9.000000,9.000000,9.000000,14.000000,14.000000,10.000000,0.000000,1.250000,51.000000,4.000000,7.000000,
842,814,4,carnivore,9.000000,0.000000,757.724487,16.000000,19.000000,6.000000,9.000000,6.000000,16.000000,19.000000,10.000000,0.000000,2.500000,51.000000,3.000000,6.000000,
844,814,4,carnivore,9.000000,0.000000,757.724487,16.000000,19.000000,6.000000,9.000000,6.000000,16.000000,19.000000,10.000000,0.000000,2.500000,51.000000,3.000000,6.000000,
835,803,6,herbivore,6.000000,0.000000,144.999954,16.000000,7.000000,8.000000,6.000000,5.000000,4.000000,7.000000,10.000000,0.000000,3.250000,51.000000,3.000000,6.000000,
837,803,6,herbivore,6.000000,0.000000,144.999954,16.000000,7.000000,8.000000,6.000000,5.000000,4.000000,7.000000,10.000000,0.000000,3.250000,51.000000,3.000000,6.000000,
839,811,12,herbivore,9.000000,0.000000,757.724487,13.000000,7.000000,12.000000,5.000000,7.000000,9.000000,7.000000,10.000000,0.000000,3.000000,33.000000,4.000000,7.000000,
841,811,12,herbivore,9.000000,0.000000,757.724487,13.000000,7.000000,12.000000,5.000000,7.000000,9.000000,7.000000,10.000000,0.000000,3.000000,33.000000,4.000000,7.000000,
843,827,3,herbivore,15.000000,0.000000,6085.061523,14.000000,5.000000,14.000000,5.000000,5.000000,5.000000,5.000000,10.000000,0.000000,3.000000,39.000000,5.000000,8.000000,
845,827,3,herbivore,15.000000,0.000000,6085.061523,14.000000,5.000000,14.000000,5.000000,5.000000,5.000000,5.000000,10.000000,0.000000,3.000000,39.000000,5.000000,8.000000,
846,828,2,carnivore,21.000000,0.000000,23999.984375,18.000000,15.000000,8.000000,9.000000,8.000000,18.000000,15.000000,10.000000,0.000000,1.250000,64.000000,4.000000,7.000000,
848,828,2,carnivore,21.000000,0.000000,23999.984375,18.000000,15.000000,8.000000,9.000000,8.000000,18.000000,15.000000,10.000000,0.000000,1.250000,64.000000,4.000000,7.000000,
850,836,3,carnivore,21.000000,0.000000,23999.984375,16.000000,16.000000,8.000000,10.000000,7.000000,18.000000,16.000000,10.000000,0.000000,0.750000,51.000000,3.000000,6.000000,
852,836,3,carnivore,21.000000,0.000000,23999.984375,16.000000,16.000000,8.000000,10.000000,7.000000,18.000000,16.000000,10.000000,0.000000,0.750000,51.000000,3.000000,6.000000,
854,844,3,carnivore,4.000000,6.000000,44.857704,17.000000,18.000000,5.000000,10.000000,7.000000,15.000000,18.000000,10.000000,0.000000,1.500000,57.000000,1.000000,4.000000,
856,844,3,carnivore,4.000000,6.000000,44.857704,17.000000,18.000000,5.000000,10.000000,7.000000,15.000000,18.000000,10.000000,0.000000,1.500000,57.000000,1.000000,4.000000,
847,835,3,herbivore,4.000000,6.000000,44.857704,16.000000,7.000000,7.000000,8.000000,6.000000,6.000000,7.000000,10.000000,0.000000,2.750000,51.000000,1.000000,5.000000,
849,835,3,herbivore,4.000000,6.000000,44.857704,16.000000,7.000000,7.000000,8.000000,6.000000,6.000000,7.000000,10.000000,0.000000,2.750000,51.000000,1.000000,5.000000,
851,843,11,herbivore,9.000000,0.000000,757.724487,13.000000,5.000000,15.000000,6.000000,5.000000,6.000000,5.000000,10.000000,0.000000,3.000000,33.000000,4.000000,7.000000,
853,843,11,herbivore,9.000000,0.000000,757.724487,13.000000,5.000000,15.000000,6.000000,5.000000,6.000000,5.000000,10.000000,0.000000,3.000000,33.000000,4.000000,7.000000,
855,827,15,herbivore,21.000000,0.000000,23999.984375,13.000000,5.000000,14.000000,6.000000,5.000000,5.000000,5.000000,10.000000,0.000000,3.500000,33.000000,6.000000,8.000000,
857,827,15,herbivore,21.000000,0.000000,23999.984375,13.000000,5.000000,14.000000,6.000000,5.000000,5.000000,5.000000,10.000000,0.000000,3.500000,33.000000,6.000000,8.000000,
858,852,4,carnivore,9.000000,0.000000,757.724487,16.000000,17.000000,7.000000,10.000000,6.000000,18.000000,17.000000,10.000000,0.000000,0.500000,51.000000,1.000000,5.000000,
860,852,4,carnivore,9.000000,0.000000,757.724487,16.000000,17.000000,7.000000,10.000000,6.000000,18.000000,17.000000,10.000000,0.000000,0.500000,51.000000,1.000000,5.000000,
862,836,5,carnivore,21.000000,0.000000,23999.984375,16.000000,19.000000,7.000000,10.000000,7.000000,17.000000,19.000000,10.000000,0.000000,1.500000,51.000000,4.000000,7.000000,
864,836,5,carnivore,21.000000,0.000000,23999.984375,16.000000,19.000000,7.000000,10.000000,7.000000,17.000000,19.000000,10.000000,0.000000,1.500000,51.000000,4.000000,7.000000,
866,844,18,carnivore,2.000000,0.000000,1.642669,16.000000,17.000000,6.000000,10.000000,7.000000,13.000000,17.000000,10.000000,0.000000,1.500000,51.000000,1.000000,4.000000,
868,844,18,carnivore,2.000000,0.000000,1.642669,16.000000,17.000000,6.000000,10.000000,7.000000,13.000000,17.000000,10.000000,0.000000,1.500000,51.000000,1.000000,4.000000,
859,835,16,herbivore,3.000000,0.000000,8.584077,17.000000,7.000000,7.000000,9.000000,5.000000,5.000000,7.000000,10.000000,0.000000,2.500000,57.000000,1.000000,4.000000,
861,835,16,herbivore,3.000000,0.000000,8.584077,17.000000,7.000000,7.000000,9.000000,5.000000,5.000000,7.000000,10.000000,0.000000,2.500000,57.000000,1.000000,4.000000,
863,847,14,herbivore,3.000000,0.000000,8.584077,15.000000,6.000000,6.000000,10.000000,7.000000,8.000000,6.000000,10.000000,0.000000,2.000000,45.000000,1.000000,4.000000,
865,847,14,herbivore,3.000000,0.000000,8.584077,15.000000,6.000000,6.000000,10.000000,7.000000,8.000000,6.000000,10.000000,0.000000,2.000000,45.000000,1.000000,4.000000,
867,827,1,herbivore,21.000000,0.000000,23999.984375,12.000000,5.000000,14.000000,10.000000,7.000000,6.000000,5.000000,10.000000,0.000000,3.500000,28.000000,6.000000,9.000000,
